ID_Cliente,Edad,Categoria,Precio,Calificacion,Texto_Resena,Fecha_Compra,Recomendado,Departamento,Tipo_Envio
1246,28.0,Chaquetas,88.92,5,Excelente calidad y envío rápido.,2023-01-03,1,Niños,Express
1247,58.0,Chaquetas,74.21,5,El color es vibrante y el diseño hermoso.,2023-03-28,1,Ropa Hombre,Estándar
1248,29.0,Accesorios,132.69,3,"Producto promedio, cumple su función.",2023-12-22,1,Ropa Mujer,Express
1249,62.0,Accesorios,73.54,1,"Talla incorrecta, es demasiado pequeño.",2023-03-23,0,Deportes,Estándar
1250,23.0,Pantalones,45.84,5,,2023-02-28,1,Deportes,Estándar
1251,20.0,Chaquetas,69.44,3,La talla es correcta pero el color varía.,2023-07-26,0,Ropa Hombre,Estándar
1252,50.0,Chaquetas,132.22,5,"Superó mis expectativas, volveré a comprar.",2023-01-24,1,Ropa Mujer,Express
1253,37.0,Accesorios,114.27,5,El color es vibrante y el diseño hermoso.,2023-06-01,1,Niños,Express
1254,67.0,Blusas,93.12,4,"Superó mis expectativas, volveré a comprar.",2023-12-20,1,Deportes,Express
1255,53.0,Pantalones,136.59,4,Excelente calidad y envío rápido.,2023-08-31,1,Deportes,Express
1256,68.0,Pantalones,63.49,3,La talla es correcta pero el color varía.,2023-01-21,1,Ropa Hombre,Estándar
1257,32.0,Blusas,119.76,4,Muy cómodo y elegante para la oficina.,2023-03-28,1,Deportes,Express
1258,59.0,Chaquetas,146.14,2,"Mala calidad, costuras sueltas.",2023-02-10,0,Ropa Hombre,Express
1259,64.0,Blusas,95.05,2,El envío tardó demasiado y llegó dañado.,2023-12-11,0,Niños,Express
1260,45.0,Pantalones,103.66,3,"Llegó a tiempo, calidad aceptable.",2023-06-13,1,Deportes,Express
1261,62.0,Vestidos,24.92,2,"No se parece a la foto, muy decepcionado.",2023-04-03,0,Ropa Hombre,Estándar
1262,27.0,Chaquetas,34.68,4,"Totalmente recomendado, me queda perfecto.",2023-01-01,1,Ropa Hombre,Estándar
1263,37.0,Chaquetas,96.75,3,"Llegó a tiempo, calidad aceptable.",2023-11-01,0,Ropa Mujer,Express
1264,66.0,Chaquetas,94.02,5,El color es vibrante y el diseño hermoso.,2023-09-08,1,Niños,Express
1265,37.0,Pantalones,22.71,4,El color es vibrante y el diseño hermoso.,2023-10-09,1,Ropa Hombre,Estándar
1266,46.0,Blusas,45.33,2,El envío tardó demasiado y llegó dañado.,2023-11-21,0,Deportes,Estándar
1267,50.0,Blusas,20.61,2,"Mala calidad, costuras sueltas.",2023-08-30,0,Deportes,Estándar
1268,41.0,Vestidos,17.35,3,"Está bien, pero esperaba algo mejor.",2023-02-08,0,Deportes,Estándar
1269,48.0,Vestidos,61.26,4,Muy cómodo y elegante para la oficina.,2023-10-28,1,Ropa Hombre,Estándar
1270,69.0,Pantalones,113.94,2,"Mala calidad, costuras sueltas.",2023-05-09,0,Ropa Hombre,Express
1271,25.0,Accesorios,46.67,5,Excelente calidad y envío rápido.,2023-07-12,1,Niños,Estándar
1272,43.0,Vestidos,17.36,3,La talla es correcta pero el color varía.,2023-10-30,1,Ropa Hombre,Estándar
1273,57.0,Blusas,30.27,5,El color es vibrante y el diseño hermoso.,2023-10-16,1,Niños,Estándar
1274,18.0,Vestidos,103.95,3,"Está bien, pero esperaba algo mejor.",2023-03-31,0,Deportes,Express
1275,45.0,Pantalones,96.67,3,"Está bien, pero esperaba algo mejor.",2023-03-30,0,Ropa Hombre,Express
1276,65.0,Accesorios,27.22,3,"Producto promedio, cumple su función.",2023-04-08,1,Ropa Mujer,Estándar
1277,55.0,Chaquetas,74.15,5,"Superó mis expectativas, volveré a comprar.",2023-10-06,1,Ropa Hombre,Estándar
1278,36.0,Accesorios,65.72,3,"Producto promedio, cumple su función.",2023-08-01,0,Deportes,Estándar
1279,32.0,Blusas,97.33,4,"Totalmente recomendado, me queda perfecto.",2023-11-12,1,Niños,Express
1280,46.0,Blusas,47.07,3,"Llegó a tiempo, calidad aceptable.",2023-09-24,1,Ropa Mujer,Estándar
1281,52.0,Pantalones,77.57,3,La talla es correcta pero el color varía.,2023-10-31,1,Ropa Hombre,Estándar
1282,19.0,Chaquetas,124.86,2,"Mala calidad, costuras sueltas.",2023-10-31,0,Ropa Mujer,Express
1283,54.0,Chaquetas,97.07,5,Muy cómodo y elegante para la oficina.,2023-10-29,1,Niños,Express
1284,67.0,Chaquetas,85.37,5,"Totalmente recomendado, me queda perfecto.",2023-12-02,1,Deportes,Express
1285,64.0,Accesorios,143.88,4,"Totalmente recomendado, me queda perfecto.",2023-09-28,1,Niños,Express
1286,21.0,Accesorios,62.47,2,"Mala calidad, costuras sueltas.",2023-02-21,0,Ropa Mujer,Estándar
1287,63.0,Vestidos,123.41,4,Excelente calidad y envío rápido.,2023-06-07,1,Ropa Mujer,Express
1288,35.0,Pantalones,146.86,5,Muy cómodo y elegante para la oficina.,2023-09-20,1,Ropa Mujer,Express
1289,48.0,Chaquetas,122.97,2,"La tela es muy mala, se rompió enseguida.",2023-10-25,0,Ropa Hombre,Express
1290,53.0,Chaquetas,26.75,5,El color es vibrante y el diseño hermoso.,2023-06-22,1,Niños,Estándar
1291,59.0,Vestidos,96.22,5,Muy cómodo y elegante para la oficina.,2023-08-08,1,Ropa Mujer,Express
1292,26.0,Pantalones,102.29,2,"La tela es muy mala, se rompió enseguida.",2023-05-05,0,Ropa Mujer,Express
1293,59.0,Blusas,49.51,3,"Llegó a tiempo, calidad aceptable.",2023-04-10,0,Ropa Hombre,Estándar
1294,56.0,Pantalones,27.9,4,"Me encanta este producto, la tela es suave.",2023-08-30,1,Ropa Mujer,Estándar
1295,22.0,Blusas,132.35,4,"Superó mis expectativas, volveré a comprar.",2023-05-30,1,Deportes,Express
1296,65.0,Accesorios,46.08,3,"Producto promedio, cumple su función.",2023-03-19,1,Deportes,Estándar
1297,30.0,Accesorios,82.06,5,"Totalmente recomendado, me queda perfecto.",2023-09-20,1,Ropa Mujer,Express
1298,38.0,Pantalones,74.77,4,"Me encanta este producto, la tela es suave.",2023-08-29,1,Deportes,Estándar
1299,28.0,Chaquetas,29.05,5,Excelente calidad y envío rápido.,2023-10-15,1,Ropa Hombre,Estándar
1300,,Accesorios,50.76,4,,2023-03-14,1,Ropa Hombre,Estándar
1301,25.0,Blusas,61.38,4,"Superó mis expectativas, volveré a comprar.",2023-02-18,1,Deportes,Estándar
1302,19.0,Chaquetas,24.44,4,Muy cómodo y elegante para la oficina.,2023-07-19,1,Ropa Mujer,Estándar
1303,67.0,Vestidos,46.16,4,Muy cómodo y elegante para la oficina.,2023-11-22,1,Ropa Hombre,Estándar
1304,19.0,Chaquetas,64.0,5,Muy cómodo y elegante para la oficina.,2023-04-26,1,Ropa Hombre,Estándar
1305,25.0,Chaquetas,144.28,2,"La tela es muy mala, se rompió enseguida.",2023-11-07,0,Ropa Hombre,Express
1306,33.0,Pantalones,72.06,5,El color es vibrante y el diseño hermoso.,2023-05-25,1,Ropa Hombre,Estándar
1307,33.0,Chaquetas,122.39,5,"Superó mis expectativas, volveré a comprar.",2023-10-06,1,Niños,Express
1308,45.0,Vestidos,17.7,5,El color es vibrante y el diseño hermoso.,2023-11-17,1,Niños,Estándar
1309,47.0,Accesorios,99.18,1,"La tela es muy mala, se rompió enseguida.",2023-09-29,0,Niños,Express
1310,29.0,Chaquetas,23.52,2,"No se parece a la foto, muy decepcionado.",2023-08-25,0,Ropa Hombre,Estándar
1311,19.0,Blusas,61.75,3,"Está bien, pero esperaba algo mejor.",2023-11-19,0,Ropa Mujer,Estándar
1312,69.0,Pantalones,132.9,2,"No lo recomiendo, muy caro para lo que es.",2023-05-23,0,Niños,Express
1313,39.0,Chaquetas,67.79,4,"Me encanta este producto, la tela es suave.",2023-02-11,1,Ropa Mujer,Estándar
1314,55.0,Pantalones,66.38,5,Muy cómodo y elegante para la oficina.,2023-05-14,1,Ropa Mujer,Estándar
1315,20.0,Chaquetas,25.92,4,Excelente calidad y envío rápido.,2023-12-13,1,Ropa Hombre,Estándar
1316,19.0,Vestidos,144.24,4,Excelente calidad y envío rápido.,2023-01-25,1,Ropa Hombre,Express
1317,19.0,Blusas,131.37,5,Muy cómodo y elegante para la oficina.,2023-11-17,1,Ropa Mujer,Express
1318,63.0,Accesorios,82.85,3,"Está bien, pero esperaba algo mejor.",2023-04-27,0,Niños,Express
1319,51.0,Accesorios,83.32,3,"Está bien, pero esperaba algo mejor.",2023-01-12,1,Ropa Hombre,Express
1320,49.0,Chaquetas,141.42,5,"Superó mis expectativas, volveré a comprar.",2023-11-12,1,Ropa Mujer,Express
1321,23.0,Accesorios,98.64,4,"Totalmente recomendado, me queda perfecto.",2023-10-14,1,Deportes,Express
1322,68.0,Accesorios,40.89,3,La talla es correcta pero el color varía.,2023-06-27,0,Deportes,Estándar
1323,48.0,Blusas,47.29,2,"La tela es muy mala, se rompió enseguida.",2023-06-05,0,Deportes,Estándar
1324,63.0,Vestidos,108.44,1,"Talla incorrecta, es demasiado pequeño.",2023-09-17,0,Deportes,Express
1325,56.0,Blusas,98.05,3,"Llegó a tiempo, calidad aceptable.",2023-05-04,1,Ropa Mujer,Express
1326,55.0,Pantalones,121.93,4,"Superó mis expectativas, volveré a comprar.",2023-01-07,1,Deportes,Express
1327,44.0,Chaquetas,126.72,5,Muy cómodo y elegante para la oficina.,2023-05-13,1,Ropa Hombre,Express
1328,19.0,Vestidos,17.59,3,La talla es correcta pero el color varía.,2023-11-10,0,Ropa Mujer,Estándar
1329,56.0,Accesorios,58.67,5,"Superó mis expectativas, volveré a comprar.",2023-08-01,1,Ropa Mujer,Estándar
1330,35.0,Accesorios,20.76,3,"Está bien, pero esperaba algo mejor.",2023-07-10,1,Ropa Mujer,Estándar
1331,38.0,Chaquetas,28.24,4,El color es vibrante y el diseño hermoso.,2023-02-03,1,Niños,Estándar
1332,69.0,Chaquetas,79.26,3,"Llegó a tiempo, calidad aceptable.",2023-02-11,0,Ropa Hombre,Estándar
1333,38.0,Pantalones,32.97,2,"La tela es muy mala, se rompió enseguida.",2023-05-09,0,Ropa Mujer,Estándar
1334,19.0,Chaquetas,49.38,5,Excelente calidad y envío rápido.,2023-08-20,1,Niños,Estándar
1335,38.0,Chaquetas,81.89,3,La talla es correcta pero el color varía.,2023-03-20,1,Deportes,Express
1336,34.0,Chaquetas,84.99,2,"Talla incorrecta, es demasiado pequeño.",2023-03-28,0,Deportes,Express
1337,54.0,Accesorios,26.45,5,"Superó mis expectativas, volveré a comprar.",2023-06-01,1,Niños,Estándar
1338,34.0,Accesorios,114.56,3,La talla es correcta pero el color varía.,2023-05-19,1,Niños,Express
1339,69.0,Vestidos,120.82,3,La talla es correcta pero el color varía.,2023-09-18,0,Deportes,Express
1340,47.0,Pantalones,26.15,4,"Me encanta este producto, la tela es suave.",2023-08-11,1,Ropa Hombre,Estándar
1341,25.0,Blusas,66.56,3,"Está bien, pero esperaba algo mejor.",2023-11-20,1,Ropa Mujer,Estándar
1342,31.0,Blusas,144.58,4,Excelente calidad y envío rápido.,2023-09-23,1,Ropa Mujer,Express
1343,38.0,Chaquetas,79.04,2,"Mala calidad, costuras sueltas.",2023-06-30,0,Niños,Estándar
1344,49.0,Chaquetas,32.29,3,"Llegó a tiempo, calidad aceptable.",2023-07-02,1,Ropa Hombre,Estándar
1345,26.0,Blusas,73.33,4,"Me encanta este producto, la tela es suave.",2023-04-24,1,Niños,Estándar
1346,39.0,Chaquetas,140.32,4,"Totalmente recomendado, me queda perfecto.",2023-06-23,1,Ropa Hombre,Express
1347,66.0,Accesorios,105.65,3,"Producto promedio, cumple su función.",2023-09-25,0,Deportes,Express
1348,58.0,Pantalones,116.93,4,Muy cómodo y elegante para la oficina.,2023-12-26,1,Ropa Mujer,Express
1349,63.0,Chaquetas,38.95,4,"Totalmente recomendado, me queda perfecto.",2023-12-11,1,Niños,Estándar
1350,39.0,Chaquetas,113.27,2,,2023-10-10,0,Ropa Mujer,Express
1351,67.0,Vestidos,128.49,5,"Totalmente recomendado, me queda perfecto.",2023-07-08,1,Deportes,Express
1352,50.0,Vestidos,29.3,2,"No lo recomiendo, muy caro para lo que es.",2023-10-22,0,Deportes,Estándar
1353,61.0,Blusas,73.56,2,"No se parece a la foto, muy decepcionado.",2023-05-24,0,Niños,Estándar
1354,25.0,Blusas,113.07,5,"Totalmente recomendado, me queda perfecto.",2023-08-12,1,Niños,Express
1355,59.0,Pantalones,56.98,5,Muy cómodo y elegante para la oficina.,2023-08-19,1,Deportes,Estándar
1356,44.0,Vestidos,62.98,5,El color es vibrante y el diseño hermoso.,2023-03-27,1,Ropa Hombre,Estándar
1357,59.0,Pantalones,19.77,5,Muy cómodo y elegante para la oficina.,2023-05-01,1,Ropa Hombre,Estándar
1358,51.0,Accesorios,106.58,5,Muy cómodo y elegante para la oficina.,2023-11-08,1,Ropa Mujer,Express
1359,36.0,Accesorios,64.72,4,El color es vibrante y el diseño hermoso.,2023-01-24,1,Ropa Hombre,Estándar
1360,52.0,Pantalones,104.51,1,"Mala calidad, costuras sueltas.",2023-07-21,0,Ropa Mujer,Express
1361,55.0,Chaquetas,122.22,1,"Talla incorrecta, es demasiado pequeño.",2023-08-09,0,Niños,Express
1362,31.0,Vestidos,29.06,3,"Llegó a tiempo, calidad aceptable.",2023-09-11,1,Niños,Estándar
1363,41.0,Pantalones,123.67,3,"Llegó a tiempo, calidad aceptable.",2023-11-01,0,Ropa Hombre,Express
1364,63.0,Vestidos,108.88,5,Excelente calidad y envío rápido.,2023-04-27,1,Ropa Hombre,Express
1365,48.0,Chaquetas,85.24,3,La talla es correcta pero el color varía.,2023-04-23,0,Niños,Express
1366,50.0,Pantalones,44.78,4,"Totalmente recomendado, me queda perfecto.",2023-10-30,1,Deportes,Estándar
1367,28.0,Blusas,55.42,2,"No lo recomiendo, muy caro para lo que es.",2023-09-17,0,Niños,Estándar
1368,37.0,Vestidos,70.34,5,"Totalmente recomendado, me queda perfecto.",2023-12-25,1,Deportes,Estándar
1369,26.0,Pantalones,42.4,4,Excelente calidad y envío rápido.,2023-02-19,1,Niños,Estándar
1370,20.0,Accesorios,18.27,5,"Superó mis expectativas, volveré a comprar.",2023-07-17,1,Deportes,Estándar
1371,34.0,Vestidos,120.65,1,El envío tardó demasiado y llegó dañado.,2023-10-29,0,Ropa Mujer,Express
1372,43.0,Vestidos,128.66,2,"La tela es muy mala, se rompió enseguida.",2023-03-15,0,Ropa Mujer,Express
1373,22.0,Chaquetas,100.21,1,"No se parece a la foto, muy decepcionado.",2023-05-09,0,Ropa Hombre,Express
1374,41.0,Blusas,118.34,2,"Talla incorrecta, es demasiado pequeño.",2023-12-30,0,Niños,Express
1375,48.0,Chaquetas,78.73,1,"Talla incorrecta, es demasiado pequeño.",2023-04-16,0,Niños,Estándar
1376,47.0,Chaquetas,48.34,5,Excelente calidad y envío rápido.,2023-12-02,1,Deportes,Estándar
1377,33.0,Pantalones,119.86,1,"Mala calidad, costuras sueltas.",2023-08-16,0,Ropa Mujer,Express
1378,60.0,Chaquetas,137.37,2,"Talla incorrecta, es demasiado pequeño.",2023-06-27,0,Ropa Hombre,Express
1379,50.0,Vestidos,26.67,3,"Llegó a tiempo, calidad aceptable.",2023-07-22,1,Deportes,Estándar
1380,37.0,Accesorios,126.76,5,Muy cómodo y elegante para la oficina.,2023-11-09,1,Ropa Hombre,Express
1381,54.0,Pantalones,49.63,4,Excelente calidad y envío rápido.,2023-11-01,1,Ropa Mujer,Estándar
1382,36.0,Vestidos,142.85,5,"Superó mis expectativas, volveré a comprar.",2023-06-10,1,Ropa Mujer,Express
1383,67.0,Accesorios,71.43,1,"No lo recomiendo, muy caro para lo que es.",2023-10-16,0,Niños,Estándar
1384,34.0,Accesorios,131.12,5,"Me encanta este producto, la tela es suave.",2023-03-27,1,Ropa Mujer,Express
1385,66.0,Blusas,26.03,4,"Me encanta este producto, la tela es suave.",2023-11-26,1,Ropa Hombre,Estándar
1386,38.0,Accesorios,104.67,3,La talla es correcta pero el color varía.,2023-05-24,1,Ropa Hombre,Express
1387,65.0,Vestidos,116.15,3,"Producto promedio, cumple su función.",2023-10-21,1,Ropa Mujer,Express
1388,27.0,Vestidos,122.19,4,"Superó mis expectativas, volveré a comprar.",2023-01-20,1,Niños,Express
1389,43.0,Chaquetas,116.8,1,"Mala calidad, costuras sueltas.",2023-03-20,0,Ropa Hombre,Express
1390,39.0,Chaquetas,49.49,5,Excelente calidad y envío rápido.,2023-10-11,1,Niños,Estándar
1391,43.0,Blusas,89.59,1,El envío tardó demasiado y llegó dañado.,2023-02-13,0,Deportes,Express
1392,50.0,Pantalones,122.78,3,"Producto promedio, cumple su función.",2023-06-27,0,Niños,Express
1393,60.0,Vestidos,145.2,3,La talla es correcta pero el color varía.,2023-10-24,1,Ropa Mujer,Express
1394,53.0,Accesorios,57.17,4,Muy cómodo y elegante para la oficina.,2023-04-14,1,Ropa Mujer,Estándar
1395,35.0,Pantalones,108.95,5,"Totalmente recomendado, me queda perfecto.",2023-12-31,1,Niños,Express
1396,20.0,Vestidos,37.8,4,El color es vibrante y el diseño hermoso.,2023-05-09,1,Ropa Hombre,Estándar
1397,25.0,Accesorios,103.33,2,"Talla incorrecta, es demasiado pequeño.",2023-09-03,0,Niños,Express
1398,36.0,Blusas,114.86,3,"Está bien, pero esperaba algo mejor.",2023-04-19,0,Niños,Express
1399,38.0,Accesorios,37.4,5,"Totalmente recomendado, me queda perfecto.",2023-09-04,1,Ropa Hombre,Estándar
1400,,Accesorios,27.56,1,,2023-06-03,0,Ropa Mujer,Estándar
1401,22.0,Vestidos,60.47,3,La talla es correcta pero el color varía.,2023-05-14,1,Ropa Mujer,Estándar
1402,36.0,Chaquetas,148.39,5,El color es vibrante y el diseño hermoso.,2023-12-30,1,Niños,Express
1403,26.0,Accesorios,81.72,5,El color es vibrante y el diseño hermoso.,2023-10-13,1,Niños,Express
1404,43.0,Accesorios,126.51,2,"Mala calidad, costuras sueltas.",2023-06-12,0,Niños,Express
1405,69.0,Pantalones,114.86,2,El envío tardó demasiado y llegó dañado.,2023-10-06,0,Ropa Mujer,Express
1406,65.0,Blusas,123.84,5,"Totalmente recomendado, me queda perfecto.",2023-10-16,1,Ropa Mujer,Express
1407,37.0,Accesorios,29.36,3,"Llegó a tiempo, calidad aceptable.",2023-02-16,1,Niños,Estándar
1408,56.0,Blusas,45.67,5,"Totalmente recomendado, me queda perfecto.",2023-01-04,1,Niños,Estándar
1409,42.0,Accesorios,118.03,4,El color es vibrante y el diseño hermoso.,2023-05-22,1,Deportes,Express
1410,53.0,Chaquetas,118.42,5,"Superó mis expectativas, volveré a comprar.",2023-07-26,1,Ropa Mujer,Express
1411,35.0,Vestidos,133.02,1,El envío tardó demasiado y llegó dañado.,2023-04-01,0,Ropa Mujer,Express
1412,51.0,Chaquetas,88.8,3,La talla es correcta pero el color varía.,2023-11-30,0,Ropa Mujer,Express
1413,37.0,Blusas,71.89,1,"No lo recomiendo, muy caro para lo que es.",2023-08-03,0,Ropa Mujer,Estándar
1414,39.0,Blusas,146.32,5,"Totalmente recomendado, me queda perfecto.",2023-07-20,1,Deportes,Express
1415,45.0,Chaquetas,144.98,5,"Totalmente recomendado, me queda perfecto.",2023-05-04,1,Ropa Mujer,Express
1416,36.0,Chaquetas,44.49,2,"Talla incorrecta, es demasiado pequeño.",2023-10-13,0,Ropa Hombre,Estándar
1417,26.0,Blusas,53.32,5,"Superó mis expectativas, volveré a comprar.",2023-08-15,1,Niños,Estándar
1418,58.0,Vestidos,115.33,1,"Talla incorrecta, es demasiado pequeño.",2023-09-21,0,Ropa Hombre,Express
1419,19.0,Blusas,95.08,5,"Superó mis expectativas, volveré a comprar.",2023-03-03,1,Ropa Mujer,Express
1420,66.0,Chaquetas,51.15,5,"Superó mis expectativas, volveré a comprar.",2023-09-12,1,Deportes,Estándar
1421,38.0,Accesorios,127.24,4,"Me encanta este producto, la tela es suave.",2023-07-20,1,Niños,Express
1422,26.0,Chaquetas,126.95,5,"Me encanta este producto, la tela es suave.",2023-01-08,1,Deportes,Express
1423,62.0,Chaquetas,73.67,5,"Me encanta este producto, la tela es suave.",2023-05-27,1,Ropa Hombre,Estándar
1424,43.0,Chaquetas,38.03,5,Muy cómodo y elegante para la oficina.,2023-10-03,1,Ropa Mujer,Estándar
1425,46.0,Vestidos,106.32,2,"Talla incorrecta, es demasiado pequeño.",2023-03-17,0,Niños,Express
1426,62.0,Vestidos,50.46,3,"Producto promedio, cumple su función.",2023-12-27,0,Ropa Hombre,Estándar
1427,18.0,Blusas,63.85,4,Excelente calidad y envío rápido.,2023-10-10,1,Ropa Hombre,Estándar
1428,25.0,Vestidos,78.4,4,"Superó mis expectativas, volveré a comprar.",2023-08-29,1,Niños,Estándar
1429,52.0,Vestidos,52.89,3,"Está bien, pero esperaba algo mejor.",2023-02-18,0,Niños,Estándar
1430,63.0,Blusas,127.5,5,"Me encanta este producto, la tela es suave.",2023-03-31,1,Ropa Hombre,Express
1431,56.0,Accesorios,92.23,4,"Totalmente recomendado, me queda perfecto.",2023-11-06,1,Ropa Mujer,Express
1432,58.0,Blusas,26.76,4,"Superó mis expectativas, volveré a comprar.",2023-11-03,1,Niños,Estándar
1433,56.0,Blusas,81.63,5,"Totalmente recomendado, me queda perfecto.",2023-11-29,1,Deportes,Express
1434,63.0,Accesorios,67.63,5,"Superó mis expectativas, volveré a comprar.",2023-04-19,1,Ropa Mujer,Estándar
1435,29.0,Accesorios,55.06,5,El color es vibrante y el diseño hermoso.,2023-09-07,1,Niños,Estándar
1436,22.0,Blusas,15.28,5,"Me encanta este producto, la tela es suave.",2023-06-24,1,Deportes,Estándar
1437,37.0,Pantalones,30.46,3,"Producto promedio, cumple su función.",2023-03-23,1,Ropa Hombre,Estándar
1438,54.0,Vestidos,71.56,5,"Me encanta este producto, la tela es suave.",2023-11-28,1,Deportes,Estándar
1439,68.0,Blusas,70.71,4,Excelente calidad y envío rápido.,2023-11-03,1,Deportes,Estándar
1440,28.0,Accesorios,82.79,2,"La tela es muy mala, se rompió enseguida.",2023-02-08,0,Ropa Hombre,Express
1441,45.0,Vestidos,101.11,5,"Superó mis expectativas, volveré a comprar.",2023-06-15,1,Niños,Express
1442,20.0,Pantalones,108.81,4,"Totalmente recomendado, me queda perfecto.",2023-11-17,1,Ropa Mujer,Express
1443,62.0,Pantalones,31.61,4,"Me encanta este producto, la tela es suave.",2023-10-06,1,Ropa Mujer,Estándar
